"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
4.2,3,1.4,8.1,4,10,"Medium","Medium","Good",0,0,0.378333333333333,16
4.7,1,1.4,8.6,5,10,"Low","Medium","Good",0,0,0.275,15
5.5,5,1.6,9.6,2,10,"High","Medium","Good",0,0,0.55,18
4.8,2,1.3,9,4,10,"Low","Medium","Good",0,0,0.334166666666667,16
4.8,3,2.2,8.9,5,10,"Medium","Medium","Good",0,0,0.431666666666667,15
6.5,5,3.5,8.9,5,10,"High","Medium","Good",1,0,0.6625,15
7,4,3.3,8.2,6,10,"High","Medium","Good",1,0,0.610833333333333,14
2.5,5,1.1,8.1,2,10,"High","Low","Good",0,0,0.429166666666667,18
10,1,3.5,8.7,5,9,"Low","High","Good",0,0,0.539166666666667,14
5,2,1.2,9.4,3,10,"Low","Medium","Good",0,0,0.336666666666667,17
6.2,2,3.6,8.6,6,10,"Low","Medium","Good",0,0,0.476666666666667,14
5.5,2,2,8.3,5,10,"Low","Medium","Good",0,0,0.386666666666667,15
11.1,5,3.4,10,6,10,"High","High","Good",1,0,0.811666666666667,14
1.7,3,0.8,9.2,3,10,"Medium","Low","Good",0,0,0.27,17
7.2,1,3.8,8.1,7,9,"Low","Medium","Good",0,0,0.458333333333333,12
3.7,2,1.7,8.7,4,10,"Low","Low","Good",0,0,0.314166666666667,16
6.2,4,2.2,9.8,4,10,"High","Medium","Good",1,0,0.538333333333333,16
6.7,3,4,8.3,7,10,"Medium","Medium","Good",0,0,0.57,13
6.6,5,2.7,8.6,6,10,"High","Medium","Good",1,0,0.6325,14
4.5,4,2.4,8.7,4,10,"High","Medium","Good",0,0,0.49,16
7.7,2,3.3,9,4,10,"Low","Medium","Good",0,0,0.514166666666667,16
6.5,3,1.5,9,5,10,"Medium","Medium","Good",0,0,0.459166666666667,15
5.3,1,1.3,9,2,10,"Low","Medium","Good",0,0,0.290833333333333,18
3.5,5,0.8,8.6,3,10,"High","Low","Good",0,0,0.45,17
7.8,4,3.8,8.9,7,10,"High","Medium","Good",1,0,0.658333333333333,13
4.4,5,1,9.3,1,10,"High","Medium","Good",0,0,0.488333333333333,19
7.5,3,4.3,8.4,6,9,"Medium","Medium","Good",0,0,0.609166666666667,13
8.2,2,1.8,9,6,10,"Low","High","Good",0,0,0.468333333333333,14
3.2,3,1.7,8.1,4,10,"Medium","Low","Good",0,0,0.3575,16
1.5,2,0.7,10,2,10,"Low","Low","Good",0,0,0.199166666666667,18
6,2,2.4,8.6,3,10,"Low","Medium","Good",0,0,0.42,17
6.9,3,1.5,9.1,4,10,"Medium","Medium","Good",0,0,0.4725,16
4.9,2,2.4,9,3,10,"Low","Medium","Good",0,0,0.383333333333333,17
6.1,3,3.6,8,6,10,"Medium","Medium","Good",0,0,0.533333333333333,14
5.9,5,1.3,8.1,4,10,"High","Medium","Good",0,0,0.550833333333333,16
7.7,5,4.5,10,5,10,"High","Medium","Good",1,0,0.744166666666667,15
7.9,1,4.4,8.8,5,9,"Low","Medium","Good",0,0,0.506666666666667,14
6.5,4,1.8,10,4,10,"High","Medium","Good",1,0,0.531666666666667,16
1.8,4,0.8,9.6,3,10,"High","Low","Good",0,0,0.333333333333333,17
7.8,3,3.3,9.6,5,10,"Medium","Medium","Good",0,0,0.5775,15
4.8,3,2.3,8.2,3,10,"Medium","Medium","Good",0,0,0.435833333333333,17
5.7,1,2.1,8.1,6,10,"Low","Medium","Good",0,0,0.3375,14
6.3,2,1.4,9,4,10,"Low","Medium","Good",0,0,0.388333333333333,16
7.6,5,2.7,9.4,5,10,"High","Medium","Good",1,0,0.665833333333333,15
8.5,2,4.2,8.2,7,10,"Low","High","Good",0,0,0.578333333333333,13
5.6,5,1.9,8.3,4,10,"High","Medium","Good",0,0,0.565833333333333,16
10.3,2,4.8,8.3,8,8,"Low","High","Good",0,1,0.663333333333333,10
3.1,3,0.9,8.2,2,10,"Medium","Low","Good",0,0,0.320833333333333,18
5.4,2,2.3,9.1,3,10,"Low","Medium","Good",0,0,0.395833333333333,17
8.6,3,3.9,8.8,6,10,"Medium","High","Good",0,0,0.629166666666667,14
6.4,3,1.5,9.2,3,10,"Medium","Medium","Good",0,0,0.455833333333333,17
4.5,4,2.3,10,4,10,"High","Medium","Good",0,0,0.485833333333333,16
3.6,5,1.8,8,6,10,"High","Low","Good",0,0,0.495,14
5.9,5,3.2,9.2,5,10,"High","Medium","Good",0,0,0.63,15
4.9,4,1.1,10,4,10,"High","Medium","Good",0,0,0.449166666666667,16
9.4,3,2.6,8,5,9,"Medium","High","Good",0,0,0.601666666666667,14
4.8,5,1.8,8.5,3,10,"High","Medium","Good",0,0,0.535,17
5.2,1,1.6,8.3,5,10,"Low","Medium","Good",0,0,0.3,15
6.5,2,3.3,9.6,4,10,"Low","Medium","Good",0,0,0.474166666666667,16
6.2,1,2.2,9.5,5,10,"Low","Medium","Good",0,0,0.358333333333333,15
2.5,2,1.1,9.1,3,10,"Low","Low","Good",0,0,0.249166666666667,17
6,5,2.7,8.6,5,10,"High","Medium","Good",0,0,0.6125,15
4.6,3,2.5,10,3,10,"Medium","Medium","Good",0,0,0.4375,17
5.7,2,2.5,9.2,5,10,"Low","Medium","Good",0,0,0.414166666666667,15
5.7,1,1.6,8.3,5,10,"Low","Medium","Good",0,0,0.316666666666667,15
4.1,3,1.3,8.4,4,10,"Medium","Medium","Good",0,0,0.370833333333333,16
4.7,5,2.5,8.8,3,10,"High","Medium","Good",0,0,0.560833333333333,17
9,4,5.3,8,7,9,"High","High","Good",1,0,0.760833333333333,12
6.6,2,1.6,9.2,2,10,"Low","Medium","Good",0,0,0.406666666666667,18
6.3,1,2.7,9.1,4,10,"Low","Medium","Good",0,0,0.3825,16
4.8,4,1.2,8,3,10,"High","Medium","Good",0,0,0.45,17
5.8,5,1.7,9.3,3,10,"High","Medium","Good",0,0,0.564166666666667,17
5.7,1,2.7,9.1,2,10,"Low","Medium","Good",0,0,0.3625,18
3,4,1.1,8.5,3,10,"High","Low","Good",0,0,0.385833333333333,17
6.9,5,4,9.7,5,10,"High","Medium","Good",1,0,0.696666666666667,15
4.9,3,2.8,9.4,4,10,"Medium","Medium","Good",0,0,0.46,16
5.9,1,2.9,8.4,4,10,"Low","Medium","Good",0,0,0.3775,16
2.8,3,0.8,9.7,1,10,"Medium","Low","Good",0,0,0.306666666666667,19
9.3,1,4.7,8.4,9,9,"Low","High","Good",0,1,0.565833333333333,10
8.2,1,4.3,8.4,7,10,"Low","High","Good",0,0,0.5125,13
3.5,2,1,8.1,3,10,"Low","Low","Good",0,0,0.278333333333333,17
5.9,3,3.3,8.3,5,10,"Medium","Medium","Good",0,0,0.514166666666667,15
4.6,4,2.1,9.1,5,10,"High","Medium","Good",0,0,0.480833333333333,15
3.1,1,1.1,9.4,3,10,"Low","Low","Good",0,0,0.209166666666667,17
12,2,2.4,8.9,7,10,"Low","High","Good",0,0,0.62,13
2.9,2,1.7,8.5,3,10,"Low","Low","Good",0,0,0.2875,17
6.1,4,1.7,8.7,6,10,"High","Medium","Good",1,0,0.514166666666667,14
8.6,2,3.1,8.4,6,10,"Low","High","Good",0,0,0.535833333333333,14
3.6,4,1.3,8.1,4,10,"High","Low","Good",0,0,0.414166666666667,16
4,3,1.7,9.4,3,10,"Medium","Medium","Good",0,0,0.384166666666667,17
9.9,5,2.6,8.7,5,10,"High","High","Good",1,0,0.738333333333333,15
5.6,5,2.8,10,3,10,"High","Medium","Good",0,0,0.603333333333333,17
6.2,2,3.3,8.1,6,10,"Low","Medium","Good",0,0,0.464166666666667,14
9.3,5,2.7,10,5,10,"High","High","Good",1,0,0.7225,15
5.6,5,2.5,8.4,7,10,"High","Medium","Good",0,0,0.590833333333333,13
5.4,1,1.8,9,3,10,"Low","Medium","Good",0,0,0.315,17
6.8,2,2.8,8.4,5,10,"Low","Medium","Good",0,0,0.463333333333333,15
7.3,1,2,8,7,10,"Low","Medium","Good",0,0,0.386666666666667,13
7,3,3.6,10,3,10,"Medium","Medium","Good",0,0,0.563333333333333,17
3.3,1,0.8,8,4,10,"Low","Low","Good",0,0,0.203333333333333,16
3.6,3,1.8,8,5,10,"Medium","Low","Good",0,0,0.375,15
5.1,3,1.2,9.6,4,10,"Medium","Medium","Good",0,0,0.4,16
5.6,5,1.9,8.8,3,10,"High","Medium","Good",0,0,0.565833333333333,17
8.1,1,2.5,9.8,5,10,"Low","High","Good",0,0,0.434166666666667,15
3.8,1,1.9,10,3,10,"Low","Low","Good",0,0,0.265833333333333,17
7.6,4,2.4,9.5,3,10,"High","Medium","Good",1,0,0.593333333333333,17
6.4,4,1.6,8,6,10,"High","Medium","Good",1,0,0.52,14
8.9,4,3.9,9.3,8,10,"High","High","Good",1,1,0.699166666666667,12
5.8,3,2.2,9.2,4,10,"Medium","Medium","Good",0,0,0.465,16
2.5,1,1,8.4,2,10,"Low","Low","Good",0,0,0.185,18
4.2,1,1,8.6,4,10,"Low","Medium","Good",0,0,0.241666666666667,16
7.9,1,2.9,8.7,6,10,"Low","Medium","Good",0,0,0.444166666666667,14
4.6,4,2.2,8,5,10,"High","Medium","Good",0,0,0.485,15
8,5,1.8,9.2,4,10,"High","High","Good",1,0,0.641666666666667,16
10,5,2.8,8.6,4,10,"High","High","Good",1,0,0.75,16
5.7,2,2.9,8.8,5,10,"Low","Medium","Good",0,0,0.430833333333333,15
6.2,4,3.5,10,3,9,"High","Medium","Good",1,0,0.5925,16
6.5,1,1.6,8.8,4,10,"Low","Medium","Good",0,0,0.343333333333333,16
6,2,3.2,9,5,10,"Low","Medium","Good",0,0,0.453333333333333,15
6.3,4,2.9,9.1,4,10,"High","Medium","Good",1,0,0.570833333333333,16
5.7,4,3,8.2,3,10,"High","Medium","Good",0,0,0.555,17
5.9,1,3.2,9,6,10,"Low","Medium","Good",0,0,0.39,14
6.6,1,3,8.1,6,10,"Low","Medium","Good",0,0,0.405,14
11.8,4,5.7,9.3,7,9,"High","High","Good",1,0,0.870833333333333,12
2.4,2,0.6,9.4,1,10,"Low","Low","Good",0,0,0.225,19
4,4,1,8.8,2,10,"High","Medium","Good",0,0,0.415,18
6.9,5,2.5,9.8,3,10,"High","Medium","Good",1,0,0.634166666666667,17
3.8,1,1.1,8.2,1,10,"Low","Low","Good",0,0,0.2325,19
7.4,4,4.4,9.4,5,10,"High","Medium","Good",1,0,0.67,15
10.1,4,2.8,9.4,6,10,"High","High","Good",1,0,0.693333333333333,14
2.4,2,0.6,8.7,3,10,"Low","Low","Good",0,0,0.225,17
10.8,1,5.5,8.6,7,9,"Low","High","Good",0,0,0.649166666666667,12
3.3,4,1.2,9.6,3,10,"High","Low","Good",0,0,0.4,17
5.7,2,3.4,8.2,5,10,"Low","Medium","Good",0,0,0.451666666666667,15
9.9,4,3.4,8,8,8,"High","High","Good",1,1,0.711666666666667,10
7.6,3,2.2,9.6,4,10,"Medium","Medium","Good",0,0,0.525,16
9.5,1,2.7,9.4,3,10,"Low","High","Good",0,0,0.489166666666667,17
6,3,3.4,8.9,5,10,"Medium","Medium","Good",0,0,0.521666666666667,15
7.8,5,1.8,8.3,5,10,"High","Medium","Good",1,0,0.635,15
5.5,2,1.8,9.1,4,10,"Low","Medium","Good",0,0,0.378333333333333,16
7.8,4,1.6,9.1,5,10,"High","Medium","Good",1,0,0.566666666666667,15
4.9,3,1.7,10,3,10,"Medium","Medium","Good",0,0,0.414166666666667,17
6.4,1,2.2,9.1,6,10,"Low","Medium","Good",0,0,0.365,14
9.8,2,5.2,8,9,8,"Low","High","Good",0,1,0.663333333333333,9
8.1,1,3.4,8,7,10,"Low","High","Good",0,0,0.471666666666667,13
6.3,5,3.5,8.2,5,10,"High","Medium","Good",1,0,0.655833333333333,15
6.2,2,2.4,9,4,10,"Low","Medium","Good",0,0,0.426666666666667,16
5.5,5,2.3,8.1,4,10,"High","Medium","Good",0,0,0.579166666666667,16
3.9,1,2.2,8.4,5,10,"Low","Low","Good",0,0,0.281666666666667,15
4.2,5,1.2,10,3,10,"High","Medium","Good",0,0,0.49,17
4.6,4,2.2,10,1,10,"High","Medium","Good",0,0,0.485,19
7.2,5,4.1,9.9,5,10,"High","Medium","Good",1,0,0.710833333333333,15
7.8,4,4.2,9.5,3,10,"High","Medium","Good",1,0,0.675,17
5.5,3,2.2,8.7,4,10,"Medium","Medium","Good",0,0,0.455,16
6.9,3,2.2,8.4,6,10,"Medium","Medium","Good",0,0,0.501666666666667,14
5.9,3,1.8,8.2,5,10,"Medium","Medium","Good",0,0,0.451666666666667,15
8.2,5,2.8,9.2,5,10,"High","High","Good",1,0,0.69,15
4.8,3,2.3,8,3,10,"Medium","Medium","Good",0,0,0.435833333333333,17
7.7,2,3.5,9.8,4,10,"Low","Medium","Good",0,0,0.5225,16
2.6,1,1.5,10,1,10,"Low","Low","Good",0,0,0.209166666666667,19
7.7,2,3,9.1,5,10,"Low","Medium","Good",0,0,0.501666666666667,15
1,4,0.2,8.1,1,10,"High","Low","Good",0,0,0.281666666666667,19
6.6,5,2.8,8.2,6,10,"High","Medium","Good",1,0,0.636666666666667,14
5.5,5,1.6,9.1,3,10,"High","Medium","Good",0,0,0.55,17
4.4,2,2.3,8.9,5,10,"Low","Medium","Good",0,0,0.3625,15
5.1,5,2,8.5,3,10,"High","Medium","Good",0,0,0.553333333333333,17
4.4,1,1,9,2,10,"Low","Medium","Good",0,0,0.248333333333333,18
9.8,3,4.4,9.6,6,10,"Medium","High","Good",0,0,0.69,14
7.7,2,4,8,5,9,"Low","Medium","Good",0,0,0.543333333333333,14
5.2,5,1.7,8.9,6,10,"High","Medium","Good",0,0,0.544166666666667,14
5.3,1,2.7,10,3,10,"Low","Medium","Good",0,0,0.349166666666667,17
5.7,5,1.9,8.5,4,10,"High","Medium","Good",0,0,0.569166666666667,16
6.4,1,2.4,9.5,4,10,"Low","Medium","Good",0,0,0.373333333333333,16
8,4,1.9,8.6,5,10,"High","High","Good",1,0,0.585833333333333,15
6.8,1,1.9,8,4,10,"Low","Medium","Good",0,0,0.365833333333333,16
6,4,2.9,8.2,5,10,"High","Medium","Good",0,0,0.560833333333333,15
8.6,3,3.2,9.4,3,10,"Medium","High","Good",0,0,0.6,17
4.2,5,2.4,8.3,4,10,"High","Medium","Good",0,0,0.54,16
5.4,5,2.5,8.1,6,10,"High","Medium","Good",0,0,0.584166666666667,14
7,2,2.8,9.3,6,10,"Low","Medium","Good",0,0,0.47,14
4.3,3,2.1,8,4,10,"Medium","Medium","Good",0,0,0.410833333333333,16
3,1,1,8.4,3,10,"Low","Low","Good",0,0,0.201666666666667,17
3.1,1,1,8.8,2,10,"Low","Low","Good",0,0,0.205,18
8,5,1.8,8.9,5,10,"High","High","Good",1,0,0.641666666666667,15
5,4,1.2,10,1,10,"High","Medium","Good",0,0,0.456666666666667,19
6.4,3,3.2,8.5,6,10,"Medium","Medium","Good",0,0,0.526666666666667,14
6.8,2,3.8,8.1,6,10,"Low","Medium","Good",0,0,0.505,14
5.4,1,3,8.8,3,10,"Low","Medium","Good",0,0,0.365,17
7.2,5,3.1,9.2,5,10,"High","Medium","Good",1,0,0.669166666666667,15
9.6,4,4.4,9.1,8,10,"High","High","Good",1,1,0.743333333333333,12
3.6,2,1.1,9,3,10,"Low","Low","Good",0,0,0.285833333333333,17
5.9,4,2.7,10,2,10,"High","Medium","Good",0,0,0.549166666666667,18
4.5,5,2.1,9.5,2,10,"High","Medium","Good",0,0,0.5375,18
9.6,5,3.5,8.5,8,10,"High","High","Good",1,1,0.765833333333333,12
6.1,2,2.2,10,2,10,"Low","Medium","Good",0,0,0.415,18
7.6,3,4.3,8.2,7,10,"Medium","Medium","Good",0,0,0.6125,13
8.7,4,4.3,8.1,5,10,"High","High","Good",1,0,0.709166666666667,15
6.7,2,2,8.8,4,10,"Low","Medium","Good",0,0,0.426666666666667,16
7.5,4,2.3,8.8,4,10,"High","Medium","Good",1,0,0.585833333333333,16
8.1,2,2.5,8.5,5,10,"Low","High","Good",0,0,0.494166666666667,15
7.4,5,2,8.4,5,10,"High","Medium","Good",1,0,0.63,15
6.4,2,3.3,9.7,4,10,"Low","Medium","Good",0,0,0.470833333333333,16
7.8,4,1.7,8.7,4,10,"High","Medium","Good",1,0,0.570833333333333,16
3.6,2,1.1,10,2,10,"Low","Low","Good",0,0,0.285833333333333,18
3.3,2,1.6,9.5,2,10,"Low","Low","Good",0,0,0.296666666666667,18
1.5,1,0.7,8.7,2,10,"Low","Low","Good",0,0,0.139166666666667,18
7.2,4,3.5,8.4,7,9,"High","Medium","Good",1,0,0.625833333333333,12
5.3,5,2,9.5,2,10,"High","Medium","Good",0,0,0.56,18
5.1,1,2.6,8.3,5,10,"Low","Medium","Good",0,0,0.338333333333333,15
6.8,4,3.7,8.9,4,10,"High","Medium","Good",1,0,0.620833333333333,16
5.2,4,1.8,8.5,4,10,"High","Medium","Good",0,0,0.488333333333333,16
4.9,4,1.6,9.6,2,10,"High","Medium","Good",0,0,0.47,18
9.9,4,2,8.8,8,10,"High","High","Good",1,1,0.653333333333333,12
1.7,1,1,8.2,3,10,"Low","Low","Good",0,0,0.158333333333333,17
5.8,1,2.3,9.6,2,10,"Low","Medium","Good",0,0,0.349166666666667,18
4.7,1,1.5,8.7,3,10,"Low","Medium","Good",0,0,0.279166666666667,17
7.9,5,1.9,9.1,3,10,"High","Medium","Good",1,0,0.6425,17
8.9,4,4.1,10,3,10,"High","High","Good",1,0,0.7075,17
7.1,5,4.1,9.2,5,10,"High","Medium","Good",1,0,0.7075,15
7,2,2.9,8.5,5,10,"Low","Medium","Good",0,0,0.474166666666667,15
6.9,4,3.2,8.2,4,10,"High","Medium","Good",1,0,0.603333333333333,16
3.4,5,1.5,9.2,3,10,"High","Low","Good",0,0,0.475833333333333,17
4.6,1,2.1,10,1,10,"Low","Medium","Good",0,0,0.300833333333333,19
4.7,4,2.8,9.1,3,10,"High","Medium","Good",0,0,0.513333333333333,17
3.5,4,1.1,8.7,4,10,"High","Low","Good",0,0,0.4025,16
3.1,2,1.7,8.2,5,10,"Low","Low","Good",0,0,0.294166666666667,15
9.8,5,3,9,6,10,"High","High","Good",1,0,0.751666666666667,14
4.6,2,1.6,8.5,3,10,"Low","Medium","Good",0,0,0.34,17
6.2,1,2.9,8.9,5,10,"Low","Medium","Good",0,0,0.3875,15
7,1,3.9,8.2,7,10,"Low","Medium","Good",0,0,0.455833333333333,13
6.7,2,1.7,9,3,10,"Low","Medium","Good",0,0,0.414166666666667,17
5.4,5,1.7,8.3,3,10,"High","Medium","Good",0,0,0.550833333333333,17
6.3,5,3.3,10,4,10,"High","Medium","Good",1,0,0.6475,16
6.8,5,3.2,9.7,4,10,"High","Medium","Good",1,0,0.66,16
3.3,5,1.1,8.1,4,10,"High","Low","Good",0,0,0.455833333333333,16
6.7,3,2.2,8.4,6,10,"Medium","Medium","Good",0,0,0.495,14
5.4,5,3.1,8.6,5,10,"High","Medium","Good",0,0,0.609166666666667,15
3,1,0.9,8.7,3,10,"Low","Low","Good",0,0,0.1975,17
5.4,5,1.8,8.9,5,10,"High","Medium","Good",0,0,0.555,15
2.6,4,1.2,10,3,10,"High","Low","Good",0,0,0.376666666666667,17
6.3,2,1.3,8.3,3,10,"Low","Medium","Good",0,0,0.384166666666667,17
6,1,1.2,9.6,4,10,"Low","Medium","Good",0,0,0.31,16
7.1,4,1.6,8.4,6,10,"High","Medium","Good",1,0,0.543333333333333,14
8.9,3,4.7,10,5,10,"Medium","High","Good",0,0,0.6725,15
5.6,1,1.9,8.9,3,10,"Low","Medium","Good",0,0,0.325833333333333,17
5.9,3,3.1,9.2,5,10,"Medium","Medium","Good",0,0,0.505833333333333,15
9.3,3,2.4,8.3,7,10,"Medium","High","Good",0,0,0.59,13
7,4,2,8.6,6,10,"High","Medium","Good",1,0,0.556666666666667,14
7.4,4,2.2,8.8,5,10,"High","Medium","Good",1,0,0.578333333333333,15
10.1,1,4.7,9,7,10,"Low","High","Good",0,0,0.5925,13
4.8,3,1.5,9.4,2,10,"Medium","Medium","Good",0,0,0.4025,18
6.7,1,3.4,8.4,4,10,"Low","Medium","Good",0,0,0.425,16
3.6,4,2.1,8.9,3,10,"High","Low","Good",0,0,0.4475,17
6.4,1,3.7,9.2,5,9,"Low","Medium","Good",0,0,0.4275,14
4.5,2,2.4,8.4,3,10,"Low","Medium","Good",0,0,0.37,17
4.5,4,1.7,8.1,6,10,"High","Medium","Good",0,0,0.460833333333333,14
4.8,3,1.5,8.2,3,10,"Medium","Medium","Good",0,0,0.4025,17
7.3,2,3.7,8.1,6,10,"Low","Medium","Good",0,0,0.5175,14
8.2,3,2.2,8,5,9,"Medium","High","Good",0,0,0.545,14
11.8,2,5.2,10,5,10,"Low","High","Good",0,0,0.73,15
4.5,3,1.5,8.8,4,10,"Medium","Medium","Good",0,0,0.3925,16
7.9,2,3.9,8.6,6,10,"Low","Medium","Good",0,0,0.545833333333333,14
5.6,4,1.9,8.2,5,10,"High","Medium","Good",0,0,0.505833333333333,15
7.7,2,2.7,8.3,6,10,"Low","Medium","Good",0,0,0.489166666666667,14
6.1,4,2.3,8.2,3,10,"High","Medium","Good",1,0,0.539166666666667,17
6.3,3,3.6,8.6,6,10,"Medium","Medium","Good",0,0,0.54,14
10.3,3,5.7,8.1,8,9,"Medium","High","Good",0,1,0.760833333333333,11
7.4,3,1.7,8,5,10,"Medium","Medium","Good",0,0,0.4975,15
5.4,1,2.5,8.3,6,10,"Low","Medium","Good",0,0,0.344166666666667,14
7.8,3,2.6,9.3,5,10,"Medium","Medium","Good",0,0,0.548333333333333,15
6.6,3,4,8.2,7,10,"Medium","Medium","Good",0,0,0.566666666666667,13
6.2,5,1.4,8.6,4,10,"High","Medium","Good",1,0,0.565,16
7.3,3,2.5,8.3,2,10,"Medium","Medium","Good",0,0,0.5275,18
6.8,4,2.6,8.2,6,10,"High","Medium","Good",1,0,0.575,14
6.1,2,3.3,8.6,3,10,"Low","Medium","Good",0,0,0.460833333333333,17
8.4,1,5,10,5,9,"Low","High","Good",0,0,0.548333333333333,14
7,3,2.6,8.5,3,10,"Medium","Medium","Good",0,0,0.521666666666667,17
1.3,5,0.3,10,1,10,"High","Low","Good",0,0,0.355833333333333,19
8.3,3,1.7,8.7,5,10,"Medium","High","Good",0,0,0.5275,15
4,4,1,8.1,6,10,"High","Medium","Good",0,0,0.415,14
5,1,2.8,8.3,5,10,"Low","Medium","Good",0,0,0.343333333333333,15
4.1,3,1.2,8.5,2,10,"Medium","Medium","Good",0,0,0.366666666666667,18
6.4,4,3.1,8.7,5,10,"High","Medium","Good",1,0,0.5825,15
6.8,3,2.1,8.6,5,10,"Medium","Medium","Good",0,0,0.494166666666667,15
5.1,3,1.2,9.3,5,10,"Medium","Medium","Good",0,0,0.4,15
6.8,4,2.2,9.2,6,10,"High","Medium","Good",1,0,0.558333333333333,14
6.3,3,2.1,9.3,3,10,"Medium","Medium","Good",0,0,0.4775,17
7.8,4,4.2,8.5,7,10,"High","Medium","Good",1,0,0.675,13
6.7,1,2.1,9.7,4,10,"Low","Medium","Good",0,0,0.370833333333333,16
6.9,4,1.4,8.3,5,10,"High","Medium","Good",1,0,0.528333333333333,15
3,3,1.6,8.3,2,10,"Medium","Low","Good",0,0,0.346666666666667,18
7.3,3,2.9,8,5,9,"Medium","Medium","Good",0,0,0.544166666666667,14
4.8,3,2,8,4,10,"Medium","Medium","Good",0,0,0.423333333333333,16
3.9,5,1.9,8.5,3,10,"High","Low","Good",0,0,0.509166666666667,17
7.8,4,4.7,10,6,10,"High","Medium","Good",1,0,0.695833333333333,14
4.9,3,2.3,9,4,10,"Medium","Medium","Good",0,0,0.439166666666667,16
5.1,1,1.6,8.5,4,10,"Low","Medium","Good",0,0,0.296666666666667,16
8.9,3,2.2,8.1,5,9,"Medium","High","Good",0,0,0.568333333333333,14
6.3,2,3,8.4,5,9,"Low","Medium","Good",0,0,0.455,14
6.6,5,2.3,10,4,10,"High","Medium","Good",1,0,0.615833333333333,16
6.5,4,1.5,8.5,3,10,"High","Medium","Good",1,0,0.519166666666667,17
10.6,5,4,9.8,7,10,"High","High","Good",1,0,0.82,13
10.6,2,4.5,8.3,7,8,"Low","High","Good",0,0,0.660833333333333,11
7.5,5,2.4,8.4,6,10,"High","Medium","Good",1,0,0.65,14
7,4,2.9,9.2,3,10,"High","Medium","Good",1,0,0.594166666666667,17
4.8,4,1.2,9.1,3,10,"High","Medium","Good",0,0,0.45,17
6.7,2,3.9,8.4,5,10,"Low","Medium","Good",0,0,0.505833333333333,15
6.4,1,2.5,8.7,4,10,"Low","Medium","Good",0,0,0.3775,16
6.1,3,3.1,8.4,4,10,"Medium","Medium","Good",0,0,0.5125,16
5.6,4,1.6,8.8,4,10,"High","Medium","Good",0,0,0.493333333333333,16
7.4,5,3.1,8.4,5,9,"High","Medium","Good",1,0,0.675833333333333,14
2.8,2,1.6,8.2,4,10,"Low","Low","Good",0,0,0.28,16
1.1,3,0.6,8.2,2,10,"Medium","Low","Good",0,0,0.241666666666667,18
5,5,1.9,9.5,3,10,"High","Medium","Good",0,0,0.545833333333333,17
4.6,5,1.6,8.7,2,10,"High","Medium","Good",0,0,0.52,18
8.2,4,4.5,10,4,10,"High","High","Good",1,0,0.700833333333333,16
5.6,1,1.6,8.5,3,10,"Low","Medium","Good",0,0,0.313333333333333,17
6.5,4,2.6,8.4,6,10,"High","Medium","Good",1,0,0.565,14
4.7,4,2.3,8.2,7,10,"High","Medium","Good",0,0,0.4925,13
2.6,3,0.7,8.3,4,10,"Medium","Low","Good",0,0,0.295833333333333,16
6.4,2,2.9,10,3,10,"Low","Medium","Good",0,0,0.454166666666667,17
4.1,4,1.2,9,4,10,"High","Medium","Good",0,0,0.426666666666667,16
10.5,4,2.8,9.3,4,10,"High","High","Good",1,0,0.706666666666667,16
4.2,1,1,8.7,3,10,"Low","Medium","Good",0,0,0.241666666666667,17
6.8,1,3.2,9.8,5,10,"Low","Medium","Good",0,0,0.42,15
8.5,3,3.3,8.4,6,9,"Medium","High","Good",0,0,0.600833333333333,13
5,4,1.9,8.4,4,10,"High","Medium","Good",0,0,0.485833333333333,16
7.1,1,2.8,9,5,10,"Low","Medium","Good",0,0,0.413333333333333,15
6.9,2,4.1,8.6,4,10,"Low","Medium","Good",0,0,0.520833333333333,16
5,2,1.2,8.9,4,10,"Low","Medium","Good",0,0,0.336666666666667,16
3,3,1.2,10,1,10,"Medium","Low","Good",0,0,0.33,19
2.3,1,1.2,9.7,2,10,"Low","Low","Good",0,0,0.186666666666667,18
6.5,2,3.2,8.3,7,10,"Low","Medium","Good",0,0,0.47,13
2.2,1,0.8,8.3,2,10,"Low","Low","Good",0,0,0.166666666666667,18
9.5,1,3.4,8.2,6,10,"Low","High","Good",0,0,0.518333333333333,14
6.3,1,3,8.6,6,10,"Low","Medium","Good",0,0,0.395,14
6.2,2,2.1,8,5,10,"Low","Medium","Good",0,0,0.414166666666667,15
5.7,4,1.5,8,2,10,"High","Medium","Good",0,0,0.4925,18
6.9,1,3.4,8.8,5,10,"Low","Medium","Good",0,0,0.431666666666667,15
8.2,4,4.4,9.8,5,10,"High","High","Good",1,0,0.696666666666667,15
7.2,2,2.5,8.8,4,10,"Low","Medium","Good",0,0,0.464166666666667,16
7.2,2,2.7,9.4,4,10,"Low","Medium","Good",0,0,0.4725,16
7.6,1,2.4,9,3,10,"Low","Medium","Good",0,0,0.413333333333333,17
1.9,2,0.9,10,1,10,"Low","Low","Good",0,0,0.220833333333333,19
10.4,4,2.4,8.3,6,10,"High","High","Good",1,0,0.686666666666667,14
