"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
9.7,4,5.8,5.2,10,6,"High","High","Poor",1,1,0.805,6
4.5,2,1.8,3,10,7,"Low","Medium","Poor",0,1,0.345,7
8.6,2,4.2,6.4,9,8,"Low","High","Adequate",0,1,0.581666666666667,9
8.3,5,2.5,7.1,8,10,"High","High","Adequate",1,1,0.680833333333333,12
5.6,3,2.1,4.6,10,9,"Medium","Medium","Poor",0,1,0.454166666666667,9
5.2,3,2.8,5.6,9,8,"Medium","Medium","Poor",0,1,0.47,9
6,2,2.7,3.9,8,8,"Low","Medium","Poor",0,1,0.4325,10
7.3,2,3.3,4.9,9,9,"Low","Medium","Poor",0,1,0.500833333333333,10
9.6,3,4.9,7.2,8,8,"Medium","High","Adequate",0,1,0.704166666666667,10
5.4,4,2.3,5.8,8,8,"High","Medium","Poor",0,1,0.515833333333333,10
7.4,2,4.3,6.7,8,8,"Low","Medium","Adequate",0,1,0.545833333333333,10
9.6,5,3.9,6.5,10,6,"High","High","Adequate",1,1,0.7825,6
5.9,1,2.1,4.3,9,7,"Low","Medium","Poor",0,1,0.344166666666667,8
6.9,3,3.3,5.9,10,9,"Medium","Medium","Poor",0,1,0.5475,9
7.5,2,3.9,7,8,10,"Low","Medium","Adequate",0,1,0.5325,12
6.4,3,3.2,6.5,8,9,"Medium","Medium","Adequate",0,1,0.526666666666667,11
8.5,4,3.9,5.9,9,7,"High","High","Poor",1,1,0.685833333333333,8
7.8,2,2,5.3,8,10,"Low","Medium","Poor",0,1,0.463333333333333,12
7.1,5,3.4,3,10,6,"High","Medium","Poor",1,1,0.678333333333333,6
7,1,2.3,4.6,9,8,"Low","Medium","Poor",0,1,0.389166666666667,9
7.3,4,1.8,7.3,8,10,"High","Medium","Adequate",1,1,0.558333333333333,12
8.2,4,3.5,8.2,9,9,"High","High","Good",1,1,0.659166666666667,10
7.6,4,2.9,6.6,8,8,"High","Medium","Adequate",1,1,0.614166666666667,10
9.7,2,2.1,4,9,5,"Low","High","Poor",0,1,0.530833333333333,6
7.3,2,1.9,5.2,9,8,"Low","Medium","Poor",0,1,0.4425,9
6.7,2,3.2,6.1,8,10,"Low","Medium","Adequate",0,1,0.476666666666667,12
7.2,3,2.2,3.6,10,7,"Medium","Medium","Poor",0,1,0.511666666666667,7
9.3,2,2.1,5.6,10,8,"Low","High","Poor",0,1,0.5175,8
5.4,4,2.4,6.2,9,9,"High","Medium","Adequate",0,1,0.52,10
7.4,1,3.4,3.7,10,5,"Low","Medium","Poor",0,1,0.448333333333333,5
7.2,2,1.5,4.7,8,7,"Low","Medium","Poor",0,1,0.4225,9
9.8,3,3.3,7.9,8,9,"Medium","High","Adequate",0,1,0.644166666666667,11
5,5,2.9,6.2,8,10,"High","Medium","Adequate",0,1,0.5875,12
7.3,4,2.3,5.8,9,8,"High","Medium","Poor",1,1,0.579166666666667,9
5.9,1,2,4.7,9,7,"Low","Medium","Poor",0,1,0.34,8
6.4,4,2.2,3.9,9,8,"High","Medium","Poor",1,1,0.545,9
6.1,4,2.5,7,8,9,"High","Medium","Adequate",1,1,0.5475,11
7.4,4,3.2,6.3,8,7,"High","Medium","Adequate",1,1,0.62,9
9.4,3,4.2,7.3,8,10,"Medium","High","Adequate",0,1,0.668333333333333,12
8,5,4.5,7.1,8,10,"High","High","Adequate",1,1,0.754166666666667,12
8.6,1,3.7,5,10,7,"Low","High","Poor",0,1,0.500833333333333,7
7.4,3,4.1,6.6,9,9,"Medium","Medium","Adequate",0,1,0.5975,10
8.3,5,4.3,4.7,10,7,"High","High","Poor",1,1,0.755833333333333,7
6.8,4,2.5,6,9,7,"High","Medium","Adequate",1,1,0.570833333333333,8
5.1,2,1.4,5.5,9,9,"Low","Medium","Poor",0,1,0.348333333333333,10
6.1,3,1.5,5.8,8,9,"Medium","Medium","Poor",0,1,0.445833333333333,11
11,5,2.7,7.4,9,8,"High","High","Adequate",1,1,0.779166666666667,9
5.3,2,3,6,8,9,"Low","Medium","Adequate",0,1,0.421666666666667,11
9.6,1,4.8,3,10,2,"Low","High","Poor",0,1,0.58,2
9.6,3,5.7,3.5,10,4,"Medium","High","Poor",0,1,0.7375,4
3.8,5,2,3.9,9,6,"High","Low","Poor",0,1,0.51,7
8.7,1,2.1,5.6,9,7,"Low","High","Poor",0,1,0.4375,8
8.6,2,4.1,6.2,9,7,"Low","High","Adequate",0,1,0.5775,8
9,5,4,3.5,10,5,"High","High","Poor",1,1,0.766666666666667,5
5.9,1,2.8,3.8,8,6,"Low","Medium","Poor",0,1,0.373333333333333,8
8,2,3,5.9,8,9,"Low","High","Poor",0,1,0.511666666666667,11
4.9,1,2,5.5,9,7,"Low","Medium","Poor",0,1,0.306666666666667,8
7.6,4,2.5,7,9,10,"High","Medium","Adequate",1,1,0.5975,11
6.2,4,2.4,5.2,9,8,"High","Medium","Poor",1,1,0.546666666666667,9
6.3,3,1.3,6.6,8,10,"Medium","Medium","Adequate",0,1,0.444166666666667,12
4.9,2,2.9,5.1,10,8,"Low","Medium","Poor",0,1,0.404166666666667,8
7.7,5,3.3,5.8,8,8,"High","Medium","Poor",1,1,0.694166666666667,10
8.8,5,3.6,6.7,9,7,"High","High","Adequate",1,1,0.743333333333333,8
6.7,1,2.6,4.5,9,7,"Low","Medium","Poor",0,1,0.391666666666667,8
6.7,1,3.8,6.7,8,9,"Low","Medium","Adequate",0,1,0.441666666666667,11
7.9,5,4.4,7.5,8,10,"High","Medium","Adequate",1,1,0.746666666666667,12
8.6,4,4.9,6.2,10,7,"High","High","Adequate",1,1,0.730833333333333,7
6.7,4,2.6,5,9,7,"High","Medium","Poor",1,1,0.571666666666667,8
5.7,2,3.3,3.8,10,6,"Low","Medium","Poor",0,1,0.4475,6
5.4,5,2.2,4.9,8,9,"High","Medium","Poor",0,1,0.571666666666667,11
7,2,3.4,6.5,8,8,"Low","Medium","Adequate",0,1,0.495,10
7.1,5,3.2,6.4,9,10,"High","Medium","Adequate",1,1,0.67,11
5.9,1,2.5,6.2,8,10,"Low","Medium","Adequate",0,1,0.360833333333333,12
6.8,5,3.5,5.7,8,6,"High","Medium","Poor",1,1,0.6725,8
7.1,3,3.5,4.3,10,9,"Medium","Medium","Poor",0,1,0.5625,9
8.6,3,5,6.1,8,9,"Medium","High","Adequate",0,1,0.675,11
9.1,1,4.4,4.7,10,7,"Low","High","Poor",0,1,0.546666666666667,7
9.8,5,2.5,6.8,8,8,"High","High","Adequate",1,1,0.730833333333333,10
4.8,1,2.2,6.6,8,8,"Low","Medium","Adequate",0,1,0.311666666666667,10
4.4,1,2.2,4.4,9,8,"Low","Medium","Poor",0,1,0.298333333333333,9
6.8,2,3.2,6.5,10,9,"Low","Medium","Adequate",0,1,0.48,9
5.8,3,3.4,4.3,10,6,"Medium","Medium","Poor",0,1,0.515,6
5.7,4,2.3,4.3,10,8,"High","Medium","Poor",0,1,0.525833333333333,8
7,1,1.7,6.9,8,8,"Low","Medium","Adequate",0,1,0.364166666666667,10
7.8,3,2.6,5.1,10,6,"Medium","Medium","Poor",0,1,0.548333333333333,6
6.1,1,3.2,4.5,9,7,"Low","Medium","Poor",0,1,0.396666666666667,8
5.6,4,3.3,7.5,8,10,"High","Medium","Adequate",0,1,0.564166666666667,12
5.7,4,1.1,5.5,8,8,"High","Medium","Poor",0,1,0.475833333333333,10
8.7,5,3.3,6.7,10,8,"High","High","Adequate",1,1,0.7275,8
8.1,1,2.2,6.3,9,8,"Low","High","Adequate",0,1,0.421666666666667,9
7.4,1,2.3,5.7,9,8,"Low","Medium","Poor",0,1,0.4025,9
6.4,4,3.4,6.7,8,10,"High","Medium","Adequate",1,1,0.595,12
9,3,5.2,6.2,9,8,"Medium","High","Adequate",0,1,0.696666666666667,9
5.5,1,2.6,6.8,8,10,"Low","Medium","Adequate",0,1,0.351666666666667,12
7.2,5,3.4,7.3,8,8,"High","Medium","Adequate",1,1,0.681666666666667,10
7.5,3,2.3,5.2,8,8,"Medium","Medium","Poor",0,1,0.525833333333333,10
5,2,2.5,5.4,8,10,"Low","Medium","Poor",0,1,0.390833333333333,12
7.5,3,4,6,8,8,"Medium","Medium","Adequate",0,1,0.596666666666667,10
10.8,1,5.5,7.4,8,9,"Low","High","Adequate",0,1,0.649166666666667,11
7.2,3,1.8,5.7,10,9,"Medium","Medium","Poor",0,1,0.495,9
7.9,2,3.5,4.9,10,6,"Low","Medium","Poor",0,1,0.529166666666667,6
9.2,4,4.3,7.1,8,9,"High","High","Adequate",1,1,0.725833333333333,11
5.6,4,3.1,5.2,8,8,"High","Medium","Poor",0,1,0.555833333333333,10
9.4,1,2.7,5.5,10,8,"Low","High","Poor",0,1,0.485833333333333,8
10.4,2,5.3,6.2,10,7,"Low","High","Adequate",0,1,0.6875,7
7.4,1,4,7.4,9,8,"Low","Medium","Adequate",0,1,0.473333333333333,9
7.3,3,3,4.5,10,6,"Medium","Medium","Poor",0,1,0.548333333333333,6
8.1,4,1.9,4.7,8,5,"High","High","Poor",1,1,0.589166666666667,7
7.1,3,2.9,4.8,10,8,"Medium","Medium","Poor",0,1,0.5375,8
8,1,4.4,7,10,10,"Low","High","Adequate",0,1,0.51,10
8.1,5,2.9,4.4,9,6,"High","High","Poor",1,1,0.690833333333333,7
7.6,3,2.2,6,8,9,"Medium","Medium","Adequate",0,1,0.525,11
6.6,3,3.7,6,10,7,"Medium","Medium","Adequate",0,1,0.554166666666667,7
7.9,1,3.6,6.3,9,9,"Low","Medium","Adequate",0,1,0.473333333333333,10
6.8,5,2.9,5.7,8,6,"High","Medium","Poor",1,1,0.6475,8
5.7,3,2.9,3.8,10,7,"Medium","Medium","Poor",0,1,0.490833333333333,7
5.5,4,2.4,5.5,8,8,"High","Medium","Poor",0,1,0.523333333333333,10
11.3,2,2.3,5.8,8,10,"Low","High","Poor",0,1,0.5925,12
3.8,3,1.7,4.3,8,8,"Medium","Low","Poor",0,1,0.3775,10
10.2,2,5.2,6.2,10,5,"Low","High","Adequate",0,1,0.676666666666667,5
8.3,4,4.5,7.7,8,10,"High","High","Adequate",1,1,0.704166666666667,12
10.1,3,3.6,6.9,9,10,"Medium","High","Adequate",0,1,0.666666666666667,11
9.8,4,4.2,4.9,10,6,"High","High","Poor",1,1,0.741666666666667,6
8.3,4,4.4,5.3,9,7,"High","High","Poor",1,1,0.7,8
7.4,3,3.3,4.3,10,8,"Medium","Medium","Poor",0,1,0.564166666666667,8
9.7,5,4.5,6.4,9,8,"High","High","Adequate",1,1,0.810833333333333,9
8.9,5,3.3,4.7,10,7,"High","High","Poor",1,1,0.734166666666667,7
6.1,4,3.2,7.2,8,10,"High","Medium","Adequate",1,1,0.576666666666667,12
8.4,3,3.5,4,10,6,"Medium","High","Poor",0,1,0.605833333333333,6
4.9,1,2.5,3,10,6,"Low","Medium","Poor",0,1,0.3275,6
7.8,1,4.2,4.7,10,8,"Low","Medium","Poor",0,1,0.495,8
10.6,1,4.4,4.9,10,7,"Low","High","Poor",0,1,0.596666666666667,7
7.2,2,4.2,6.4,8,9,"Low","Medium","Adequate",0,1,0.535,11
11.6,1,2.6,6.2,9,8,"Low","High","Adequate",0,1,0.555,9
6.1,4,3.1,6.9,8,10,"High","Medium","Adequate",1,1,0.5725,12
10,4,4,7.9,8,10,"High","High","Adequate",1,1,0.74,12
9.7,2,5.3,8.5,8,9,"Low","High","Good",0,1,0.664166666666667,11
7.1,2,3.2,5.8,8,7,"Low","Medium","Poor",0,1,0.49,9
6.4,2,3.7,6,8,9,"Low","Medium","Adequate",0,1,0.4875,11
6.7,4,4,5.6,9,8,"High","Medium","Poor",1,1,0.63,9
6.7,1,1.8,5.4,8,7,"Low","Medium","Poor",0,1,0.358333333333333,9
7.4,5,3.5,6.2,9,7,"High","Medium","Adequate",1,1,0.6925,8
8.2,2,3.3,6.8,8,9,"Low","High","Adequate",0,1,0.530833333333333,11
7.9,1,3,7,8,9,"Low","Medium","Adequate",0,1,0.448333333333333,11
9.3,2,4.5,6,9,5,"Low","High","Adequate",0,1,0.6175,6
7.5,2,3.9,5.8,9,8,"Low","Medium","Poor",0,1,0.5325,9
5.1,4,1.6,4,8,6,"High","Medium","Poor",0,1,0.476666666666667,8
6.1,4,1.4,3.4,8,8,"High","Medium","Poor",1,1,0.501666666666667,10
5.3,3,2.9,5.7,8,7,"Medium","Medium","Poor",0,1,0.4775,9
9.9,3,2.9,6.2,8,9,"Medium","High","Adequate",0,1,0.630833333333333,11
4.3,3,2.1,4.1,9,7,"Medium","Medium","Poor",0,1,0.410833333333333,8
4.3,3,1.6,4.4,9,8,"Medium","Medium","Poor",0,1,0.39,9
8.9,5,4.4,5.8,8,6,"High","High","Poor",1,1,0.78,8
8,5,2.9,4.9,8,7,"High","High","Poor",1,1,0.6875,9
7.8,3,4.3,8,8,10,"Medium","Medium","Good",0,1,0.619166666666667,12
7.6,5,2.6,5.7,9,8,"High","Medium","Poor",1,1,0.661666666666667,9
7.9,2,3.5,5.8,8,4,"Low","Medium","Poor",0,1,0.529166666666667,6
6.6,1,2.7,6.1,8,8,"Low","Medium","Adequate",0,1,0.3925,10
6.2,2,3.3,5.9,9,8,"Low","Medium","Poor",0,1,0.464166666666667,9
7.8,3,3.7,6.6,8,10,"Medium","Medium","Adequate",0,1,0.594166666666667,12
7.6,4,4.4,5.6,8,8,"High","Medium","Poor",1,1,0.676666666666667,10
5.4,3,3.2,3.1,10,4,"Medium","Medium","Poor",0,1,0.493333333333333,4
6.7,2,3.6,6.1,9,8,"Low","Medium","Adequate",0,1,0.493333333333333,9
5.9,3,1.4,5.7,8,8,"Medium","Medium","Poor",0,1,0.435,10
5.3,1,3.1,5.1,9,9,"Low","Medium","Poor",0,1,0.365833333333333,10
6.6,4,3.6,6,9,9,"High","Medium","Adequate",1,1,0.61,10
5.8,2,2.2,7.3,8,10,"Low","Medium","Adequate",0,1,0.405,12
7.8,2,4.6,5.9,10,8,"Low","Medium","Poor",0,1,0.571666666666667,8
7.1,3,2.4,4.6,9,6,"Medium","Medium","Poor",0,1,0.516666666666667,7
7.3,3,4.3,7,8,9,"Medium","Medium","Adequate",0,1,0.6025,11
8.2,5,3.1,4.2,10,6,"High","High","Poor",1,1,0.7025,6
5.8,3,2.6,6.7,9,9,"Medium","Medium","Adequate",0,1,0.481666666666667,10
4.6,5,2.6,4.5,9,7,"High","Medium","Poor",0,1,0.561666666666667,8
5.2,1,2.2,5.5,8,9,"Low","Medium","Poor",0,1,0.325,11
5.1,2,2,4.8,8,8,"Low","Medium","Poor",0,1,0.373333333333333,10
9.3,1,3.2,5,10,6,"Low","High","Poor",0,1,0.503333333333333,6
8.6,3,5,5.3,10,6,"Medium","High","Poor",0,1,0.675,6
8.9,5,5,6.3,8,7,"High","High","Adequate",1,1,0.805,9
8,2,2.7,6,10,8,"Low","High","Adequate",0,1,0.499166666666667,8
9.1,1,2,6.1,10,8,"Low","High","Adequate",0,1,0.446666666666667,8
5.6,1,2.8,6.2,8,10,"Low","Medium","Adequate",0,1,0.363333333333333,12
7.1,3,2.6,6.4,8,10,"Medium","Medium","Adequate",0,1,0.525,12
8.6,4,4.9,7.4,8,9,"High","High","Adequate",1,1,0.730833333333333,11
7.3,5,4.2,5.8,9,8,"High","Medium","Poor",1,1,0.718333333333333,9
4.9,5,2,5.6,8,10,"High","Medium","Poor",0,1,0.546666666666667,12
7.3,2,3.9,7.6,8,10,"Low","Medium","Adequate",0,1,0.525833333333333,12
8.4,5,2.5,4.3,9,7,"High","High","Poor",1,1,0.684166666666667,8
7.1,1,3.5,5.6,9,9,"Low","Medium","Poor",0,1,0.4425,10
5.9,4,1.9,4.9,9,7,"High","Medium","Poor",0,1,0.515833333333333,8
10.9,2,5.4,6.5,10,6,"Low","High","Adequate",0,1,0.708333333333333,6
7.6,4,3.1,6.5,9,9,"High","Medium","Adequate",1,1,0.6225,10
7.1,3,3.2,3.7,10,5,"Medium","Medium","Poor",0,1,0.55,5
4.5,4,1.1,5,8,9,"High","Medium","Poor",0,1,0.435833333333333,11
7.2,2,1.7,4.5,9,9,"Low","Medium","Poor",0,1,0.430833333333333,10
7.7,3,4.3,8.3,8,10,"Medium","Medium","Good",0,1,0.615833333333333,12
7.5,4,1.9,6.4,8,7,"High","Medium","Adequate",1,1,0.569166666666667,9
10.2,2,4.3,7.8,9,8,"Low","High","Adequate",0,1,0.639166666666667,9
7.6,2,3.9,8.5,8,10,"Low","Medium","Good",0,1,0.535833333333333,12
7.3,1,2.3,6.3,9,6,"Low","Medium","Adequate",0,1,0.399166666666667,7
7.2,1,4.3,5.3,10,6,"Low","Medium","Poor",0,1,0.479166666666667,6
5.6,1,2.6,3.4,10,4,"Low","Medium","Poor",0,1,0.355,4
7.1,3,3.6,5.1,10,8,"Medium","Medium","Poor",0,1,0.566666666666667,8
8.6,5,2,5.3,10,7,"High","High","Poor",1,1,0.67,7
6.2,1,1.5,5.4,8,8,"Low","Medium","Poor",0,1,0.329166666666667,10
9.6,5,5.7,7.7,9,8,"High","High","Adequate",1,1,0.8575,9
7.3,1,2.7,4.2,10,6,"Low","Medium","Poor",0,1,0.415833333333333,6
4.3,5,1.3,4.8,8,8,"High","Medium","Poor",0,1,0.4975,10
8.1,3,2.9,5.6,8,8,"Medium","High","Poor",0,1,0.570833333333333,10
6.8,1,4,7.1,8,10,"Low","Medium","Adequate",0,1,0.453333333333333,12
7,2,3.4,7,8,8,"Low","Medium","Adequate",0,1,0.495,10
7.6,4,2.6,6,9,9,"High","Medium","Adequate",1,1,0.601666666666667,10
6.7,1,2.5,6.7,8,10,"Low","Medium","Adequate",0,1,0.3875,12
8.1,2,3.8,6.5,10,8,"Low","High","Adequate",0,1,0.548333333333333,8
8.7,4,5.1,5.1,10,6,"High","High","Poor",1,1,0.7425,6
8.2,5,3.6,6.7,8,7,"High","High","Adequate",1,1,0.723333333333333,9
8.5,3,4.7,6.5,10,8,"Medium","High","Adequate",0,1,0.659166666666667,8
8.8,1,4.3,6.3,9,8,"Low","High","Adequate",0,1,0.5325,9
7.7,3,2.8,7.4,9,10,"Medium","Medium","Adequate",0,1,0.553333333333333,11
7.3,2,3.9,5.1,9,7,"Low","Medium","Poor",0,1,0.525833333333333,8
8.6,5,4,6.5,8,9,"High","High","Adequate",1,1,0.753333333333333,11
8.1,2,3,6.6,9,9,"Low","High","Adequate",0,1,0.515,10
4.2,2,1.4,3,9,6,"Low","Medium","Poor",0,1,0.318333333333333,7
8.4,2,2.4,6.2,8,8,"Low","High","Adequate",0,1,0.5,10
7.8,5,4,4.4,9,7,"High","Medium","Poor",1,1,0.726666666666667,8
7.8,5,2.6,6.2,9,9,"High","Medium","Adequate",1,1,0.668333333333333,10
6.6,1,3.4,6.5,8,7,"Low","Medium","Adequate",0,1,0.421666666666667,9
8.4,1,3.4,5.2,10,7,"Low","High","Poor",0,1,0.481666666666667,7
8.4,4,2.1,5.2,9,7,"High","High","Poor",1,1,0.6075,8
6.4,4,1.7,5.3,9,9,"High","Medium","Poor",1,1,0.524166666666667,10
8.9,5,5,8.2,9,10,"High","High","Good",1,1,0.805,11
8,3,3,4.5,8,7,"Medium","High","Poor",0,1,0.571666666666667,9
8.7,3,2.3,4.6,8,6,"Medium","High","Poor",0,1,0.565833333333333,8
5.7,5,1.6,4.9,9,9,"High","Medium","Poor",0,1,0.556666666666667,10
8.5,1,4.6,5.5,9,8,"Low","High","Poor",0,1,0.535,9
5.9,3,1.6,4.2,8,6,"Medium","Medium","Poor",0,1,0.443333333333333,8
6.1,4,1.8,4.8,10,7,"High","Medium","Poor",1,1,0.518333333333333,7
4.5,5,2.3,5.7,8,9,"High","Medium","Poor",0,1,0.545833333333333,11
6.9,4,3,6.5,8,9,"High","Medium","Adequate",1,1,0.595,11
6.2,5,2.4,6.6,8,10,"High","Medium","Adequate",1,1,0.606666666666667,12
8.3,4,3.3,6.9,9,9,"High","High","Adequate",1,1,0.654166666666667,10
6.7,5,2.8,7.7,8,10,"High","Medium","Adequate",1,1,0.64,12
8.6,5,3.2,5.7,10,7,"High","High","Poor",1,1,0.72,7
10.4,3,3.2,5.2,8,6,"Medium","High","Poor",0,1,0.66,8
6.1,3,3.3,5.2,8,6,"Medium","Medium","Poor",0,1,0.520833333333333,8
7.1,1,3.2,4.8,9,7,"Low","Medium","Poor",0,1,0.43,8
8.4,3,5,7,8,8,"Medium","High","Adequate",0,1,0.668333333333333,10
7.3,2,2.2,6.1,9,9,"Low","Medium","Adequate",0,1,0.455,10
7.4,5,3,6.9,8,9,"High","Medium","Adequate",1,1,0.671666666666667,11
7.3,4,4.1,3.6,9,4,"High","Medium","Poor",1,1,0.654166666666667,5
8.9,1,3.5,6.1,8,10,"Low","High","Adequate",0,1,0.5025,12
6.6,2,3.8,5.4,10,7,"Low","Medium","Poor",0,1,0.498333333333333,7
7.4,5,3.9,5.1,9,7,"High","Medium","Poor",1,1,0.709166666666667,8
8.6,1,4.3,6.8,8,10,"Low","High","Adequate",0,1,0.525833333333333,12
7.8,2,4.3,5.2,9,5,"Low","Medium","Poor",0,1,0.559166666666667,6
6,2,2.1,6.5,8,9,"Low","Medium","Adequate",0,1,0.4075,11
5.7,5,2.6,4.8,9,8,"High","Medium","Poor",0,1,0.598333333333333,9
7.3,5,1.8,5.6,9,8,"High","Medium","Poor",1,1,0.618333333333333,9
6.1,2,3.6,3,10,4,"Low","Medium","Poor",0,1,0.473333333333333,4
4.3,5,1.2,3.8,8,7,"High","Medium","Poor",0,1,0.493333333333333,9
6.3,5,3.6,8.1,8,10,"High","Medium","Good",1,1,0.66,12
6.5,4,3.9,6,8,8,"High","Medium","Adequate",1,1,0.619166666666667,10
4.8,4,1.8,6,8,9,"High","Medium","Adequate",0,1,0.475,11
7.1,5,3.5,6,8,9,"High","Medium","Adequate",1,1,0.6825,11
8.1,5,4.6,7.1,8,9,"High","High","Adequate",1,1,0.761666666666667,11
6.4,4,2,4.2,9,7,"High","Medium","Poor",1,1,0.536666666666667,8
7.9,4,3.8,5.4,10,7,"High","Medium","Poor",1,1,0.661666666666667,7
2.7,5,1.1,5.1,8,8,"High","Low","Poor",0,1,0.435833333333333,10
7,4,3.8,7.5,8,9,"High","Medium","Adequate",1,1,0.631666666666667,11
8.5,1,4.8,5.3,9,6,"Low","High","Poor",0,1,0.543333333333333,7
8,2,1.6,4.6,10,8,"Low","High","Poor",0,1,0.453333333333333,8
5.3,5,1.6,4.2,8,8,"High","Medium","Poor",0,1,0.543333333333333,10
8.9,5,4.3,8.6,8,10,"High","High","Good",1,1,0.775833333333333,12
10.8,3,5.4,3,10,3,"Medium","High","Poor",0,1,0.765,3
4.3,3,2.3,6.1,8,8,"Medium","Medium","Adequate",0,1,0.419166666666667,10
8.2,5,2,6.1,8,8,"High","High","Adequate",1,1,0.656666666666667,10
7.4,4,2.5,6.1,8,7,"High","Medium","Adequate",1,1,0.590833333333333,9
4.1,1,1.1,4.1,9,8,"Low","Medium","Poor",0,1,0.2425,9
7.3,3,3.4,6.5,8,9,"Medium","Medium","Adequate",0,1,0.565,11
9.4,1,3.4,6.2,10,7,"Low","High","Adequate",0,1,0.515,7
6.4,5,3.7,4.6,10,7,"High","Medium","Poor",1,1,0.6675,7
6.3,1,2.8,5.7,9,8,"Low","Medium","Poor",0,1,0.386666666666667,9
6.7,1,1.8,4.6,8,8,"Low","Medium","Poor",0,1,0.358333333333333,10
9.2,2,5.2,6.9,8,9,"Low","High","Adequate",0,1,0.643333333333333,11
4.3,4,2.5,6.3,8,9,"High","Medium","Adequate",0,1,0.4875,11
9.4,2,2.8,4.1,9,6,"Low","High","Poor",0,1,0.55,7
6.2,1,2,5.6,8,10,"Low","Medium","Poor",0,1,0.35,12
6.4,2,1.6,6.3,8,10,"Low","Medium","Adequate",0,1,0.4,12
5.9,3,1.3,5.8,8,10,"Medium","Medium","Poor",0,1,0.430833333333333,12
6.1,4,3.5,6.7,8,8,"High","Medium","Adequate",1,1,0.589166666666667,10
5.8,1,1.5,5.7,8,10,"Low","Medium","Poor",0,1,0.315833333333333,12
4.7,5,2.1,5.4,8,9,"High","Medium","Poor",0,1,0.544166666666667,11
7.5,3,3.4,5.7,9,9,"Medium","Medium","Poor",0,1,0.571666666666667,10
5.3,2,3.2,3,9,4,"Low","Medium","Poor",0,1,0.43,5
9.1,4,5.2,4.4,10,6,"High","High","Poor",1,1,0.76,6
4.9,2,2.8,5,8,8,"Low","Medium","Poor",0,1,0.4,10
6.5,2,3.3,5,10,8,"Low","Medium","Poor",0,1,0.474166666666667,8
6.9,2,1.8,4.9,10,7,"Low","Medium","Poor",0,1,0.425,7
8,2,4.4,7.1,8,8,"Low","High","Adequate",0,1,0.57,10
8.9,2,4.7,7.7,9,9,"Low","High","Adequate",0,1,0.6125,10
5.5,2,2.3,5.8,8,9,"Low","Medium","Poor",0,1,0.399166666666667,11
6.6,5,3.9,6.1,9,6,"High","Medium","Adequate",1,1,0.6825,7
7.3,5,3.8,7.3,9,9,"High","Medium","Adequate",1,1,0.701666666666667,10
8.2,4,2,5.7,8,9,"High","High","Poor",1,1,0.596666666666667,11
7.1,1,3.6,7.7,8,10,"Low","Medium","Adequate",0,1,0.446666666666667,12
10.1,5,4.8,5.5,10,7,"High","High","Poor",1,1,0.836666666666667,7
6.3,2,2.7,6.7,8,10,"Low","Medium","Adequate",0,1,0.4425,12
6.2,2,2,5.7,8,10,"Low","Medium","Poor",0,1,0.41,12
7.3,1,3.8,6.3,10,8,"Low","Medium","Adequate",0,1,0.461666666666667,8
7.9,1,4.6,4.9,10,7,"Low","Medium","Poor",0,1,0.515,7
7.6,1,4.4,6.7,10,8,"Low","Medium","Adequate",0,1,0.496666666666667,8
10.8,3,2.2,5.9,9,6,"Medium","High","Poor",0,1,0.631666666666667,7
6.7,2,1.4,3.7,8,6,"Low","Medium","Poor",0,1,0.401666666666667,8
8.7,5,3.3,4.4,10,5,"High","High","Poor",1,1,0.7275,5
4.6,1,2.5,5.4,9,9,"Low","Medium","Poor",0,1,0.3175,10
10.5,4,4.7,8.7,8,9,"High","High","Good",1,1,0.785833333333333,11
4.2,1,2.4,4.8,10,9,"Low","Medium","Poor",0,1,0.3,9
5.4,3,2.3,3.3,10,7,"Medium","Medium","Poor",0,1,0.455833333333333,7
5.6,5,2.3,4.8,9,9,"High","Medium","Poor",0,1,0.5825,10
9,2,5.1,7.3,8,9,"Low","High","Adequate",0,1,0.6325,11
6.2,4,3.2,4.3,9,8,"High","Medium","Poor",1,1,0.58,9
8.4,2,4.5,7.1,9,9,"Low","High","Adequate",0,1,0.5875,10
8.8,3,3.9,6.3,8,8,"Medium","High","Adequate",0,1,0.635833333333333,10
10.2,5,5.9,7.3,10,9,"High","High","Adequate",1,1,0.885833333333333,9
6.9,4,1.9,5.5,8,8,"High","Medium","Poor",1,1,0.549166666666667,10
10.5,3,3.1,5.3,10,7,"Medium","High","Poor",0,1,0.659166666666667,7
5.4,1,2.4,5.2,9,8,"Low","Medium","Poor",0,1,0.34,9
7.8,3,3.1,5.3,9,6,"Medium","Medium","Poor",0,1,0.569166666666667,7
7.4,4,3.9,6.3,8,10,"High","Medium","Adequate",1,1,0.649166666666667,12
8.4,2,3.4,6.6,8,8,"Low","High","Adequate",0,1,0.541666666666667,10
6.9,1,2.8,6.4,10,9,"Low","Medium","Adequate",0,1,0.406666666666667,9
7.6,4,2.4,6.5,9,9,"High","Medium","Adequate",1,1,0.593333333333333,10
5.5,3,3.2,5.1,9,7,"Medium","Medium","Poor",0,1,0.496666666666667,8
3.9,4,1.7,6.2,10,10,"High","Low","Adequate",0,1,0.440833333333333,10
