"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
7.5,4,4.5,8,6,9,"High","Medium","Good",1,0,0.6775,13
9,5,4.4,5.5,10,8,"High","High","Poor",1,1,0.783333333333333,8
7.6,5,3.8,5.3,10,8,"High","Medium","Poor",1,1,0.711666666666667,8
6.1,4,1.3,6.5,5,10,"High","Medium","Adequate",1,0,0.4975,15
6.7,5,1.5,6.8,5,8,"High","Medium","Adequate",1,0,0.585833333333333,13
7.4,4,4.1,8,7,10,"High","Medium","Good",1,0,0.6575,13
6.4,5,2.2,3.6,9,7,"High","Medium","Poor",1,1,0.605,8
6.3,5,2.3,6.5,8,10,"High","Medium","Adequate",1,1,0.605833333333333,12
7.6,4,4.1,7.8,8,9,"High","Medium","Adequate",1,1,0.664166666666667,11
6.2,5,1.3,6,6,10,"High","Medium","Adequate",1,0,0.560833333333333,14
6.8,5,2.9,8.5,5,10,"High","Medium","Good",1,0,0.6475,15
10.2,5,3.3,8.1,7,10,"High","High","Good",1,0,0.7775,13
7,5,3.6,8.6,6,10,"High","Medium","Good",1,0,0.683333333333333,14
8.2,4,4.4,8.5,7,8,"High","High","Good",1,0,0.696666666666667,11
6.1,5,2.9,7.7,4,10,"High","Medium","Adequate",1,0,0.624166666666667,16
7.9,5,3.1,6.5,8,8,"High","Medium","Adequate",1,1,0.6925,10
8.3,5,2.4,7.8,6,10,"High","High","Adequate",1,0,0.676666666666667,14
7.6,4,2.7,5.2,8,8,"High","Medium","Poor",1,1,0.605833333333333,10
10.2,4,2.2,6.2,7,9,"High","High","Adequate",1,0,0.671666666666667,12
8.1,5,4.2,9.6,5,10,"High","High","Good",1,0,0.745,15
6.8,5,3.2,7.5,6,10,"High","Medium","Adequate",1,0,0.66,14
6.3,4,2.7,8.5,5,10,"High","Medium","Good",1,0,0.5625,15
6.6,4,2.2,6.8,5,9,"High","Medium","Adequate",1,0,0.551666666666667,14
8.6,5,2.1,5.6,9,9,"High","High","Poor",1,1,0.674166666666667,10
10,4,3.3,9.5,5,10,"High","High","Good",1,0,0.710833333333333,15
8.7,5,2.7,8.7,7,10,"High","High","Good",1,0,0.7025,13
6.1,4,3.2,6.3,8,8,"High","Medium","Adequate",1,1,0.576666666666667,10
6.5,4,2.4,8,4,10,"High","Medium","Good",1,0,0.556666666666667,16
8.7,4,3.3,3,10,5,"High","High","Poor",1,1,0.6675,5
7.1,4,4,6.9,7,7,"High","Medium","Adequate",1,0,0.643333333333333,10
8.3,5,4.7,9.9,3,10,"High","High","Good",1,0,0.7725,17
6.1,4,2.6,5.8,7,8,"High","Medium","Poor",1,0,0.551666666666667,11
9.7,4,2.4,9.5,6,10,"High","High","Good",1,0,0.663333333333333,14
7.3,5,1.8,7.5,5,10,"High","Medium","Adequate",1,0,0.618333333333333,15
8.2,5,2.7,5.4,7,8,"High","High","Poor",1,0,0.685833333333333,11
6.2,5,1.5,7.7,4,10,"High","Medium","Adequate",1,0,0.569166666666667,16
6.5,5,2.3,8.9,4,10,"High","Medium","Good",1,0,0.6125,16
6.2,5,3.1,6.2,8,10,"High","Medium","Adequate",1,1,0.635833333333333,12
6.7,4,3.3,4.3,8,6,"High","Medium","Poor",1,1,0.600833333333333,8
6.7,4,3.3,4.1,10,6,"High","Medium","Poor",1,1,0.600833333333333,6
6.4,5,2.8,9.1,6,10,"High","Medium","Good",1,0,0.63,14
6.6,4,3.7,7.5,5,8,"High","Medium","Adequate",1,0,0.614166666666667,13
6.6,4,2.4,9.2,4,10,"High","Medium","Good",1,0,0.56,16
9.9,4,3.7,5.1,10,7,"High","High","Poor",1,1,0.724166666666667,7
6.8,5,1.4,7.4,5,9,"High","Medium","Adequate",1,0,0.585,14
6.6,4,3,8,5,9,"High","Medium","Good",1,0,0.585,14
11,4,4.1,6.3,9,8,"High","High","Adequate",1,1,0.7775,9
7,5,1.7,8.1,4,10,"High","Medium","Good",1,0,0.604166666666667,16
6.2,4,3.6,8,5,10,"High","Medium","Good",1,0,0.596666666666667,15
9.5,4,5.6,4.8,10,4,"High","High","Poor",1,1,0.79,4
7.5,5,3.5,9.8,3,10,"High","Medium","Good",1,0,0.695833333333333,17
6.5,4,3.7,8.7,4,10,"High","Medium","Good",1,0,0.610833333333333,16
7.1,5,3.6,7.9,7,7,"High","Medium","Adequate",1,0,0.686666666666667,10
8.6,4,4.2,5.8,7,7,"High","High","Poor",1,0,0.701666666666667,10
6.8,5,1.6,8.9,4,10,"High","Medium","Good",1,0,0.593333333333333,16
6.7,4,3.3,5.1,9,9,"High","Medium","Poor",1,1,0.600833333333333,10
7.2,4,3.4,6.2,8,8,"High","Medium","Adequate",1,1,0.621666666666667,10
7.6,5,2.1,6.9,6,10,"High","Medium","Adequate",1,0,0.640833333333333,14
6.6,5,3.8,6.4,7,9,"High","Medium","Adequate",1,0,0.678333333333333,12
7.9,5,4,9.1,5,10,"High","Medium","Good",1,0,0.73,15
6.3,5,2.6,6.5,6,9,"High","Medium","Adequate",1,0,0.618333333333333,13
7.8,4,2.9,5.8,8,9,"High","Medium","Poor",1,1,0.620833333333333,11
6.3,5,1.5,6.1,6,9,"High","Medium","Adequate",1,0,0.5725,13
8.4,4,2.5,5.2,10,7,"High","High","Poor",1,1,0.624166666666667,7
6.3,4,3.6,5.6,10,6,"High","Medium","Poor",1,1,0.6,6
8.7,5,2.7,4.3,8,6,"High","High","Poor",1,1,0.7025,8
8,4,3.1,8.7,6,10,"High","High","Good",1,0,0.635833333333333,14
6.9,4,2.6,7.1,7,10,"High","Medium","Adequate",1,0,0.578333333333333,13
7.7,5,1.8,9.3,6,10,"High","Medium","Good",1,0,0.631666666666667,14
7.6,4,2.3,7,7,10,"High","Medium","Adequate",1,0,0.589166666666667,13
7.4,5,2.8,5.6,9,9,"High","Medium","Poor",1,1,0.663333333333333,10
7.4,4,2.4,8.9,5,10,"High","Medium","Good",1,0,0.586666666666667,15
7.4,4,2,6.3,8,10,"High","Medium","Adequate",1,1,0.57,12
9,5,5,8.1,7,9,"High","High","Good",1,0,0.808333333333333,12
9.3,4,5.3,4.6,10,5,"High","High","Poor",1,1,0.770833333333333,5
7,4,1.8,5.1,8,9,"High","Medium","Poor",1,1,0.548333333333333,11
6.8,5,2.5,5.9,5,8,"High","Medium","Poor",1,0,0.630833333333333,13
8.2,4,3.1,6,7,9,"High","High","Adequate",1,0,0.6425,12
8.7,4,3.4,9.4,4,10,"High","High","Good",1,0,0.671666666666667,16
7.1,4,2.5,7.9,8,8,"High","Medium","Adequate",1,1,0.580833333333333,10
7.8,4,4.2,6.8,8,9,"High","Medium","Adequate",1,1,0.675,11
8.4,4,3.7,6.5,7,7,"High","High","Adequate",1,0,0.674166666666667,10
9,4,4,5,9,6,"High","High","Poor",1,1,0.706666666666667,7
6.3,4,1.3,8.3,4,10,"High","Medium","Good",1,0,0.504166666666667,16
6.6,5,1.8,4.2,9,6,"High","Medium","Poor",1,1,0.595,7
8.3,4,1.9,8.5,3,10,"High","High","Good",1,0,0.595833333333333,17
7.2,5,3.1,6.7,7,10,"High","Medium","Adequate",1,0,0.669166666666667,13
8.3,5,3.7,7,6,6,"High","High","Adequate",1,0,0.730833333333333,10
6.8,4,1.9,4.4,8,7,"High","Medium","Poor",1,1,0.545833333333333,9
9.4,5,4.9,5.1,10,5,"High","High","Poor",1,1,0.8175,5
6.7,5,2,7.3,7,9,"High","Medium","Adequate",1,0,0.606666666666667,12
7.5,5,4.4,7.4,7,10,"High","Medium","Adequate",1,0,0.733333333333333,13
9.5,5,4.2,6.5,7,8,"High","High","Adequate",1,0,0.791666666666667,11
8.5,4,3.4,5.6,8,9,"High","High","Poor",1,1,0.665,11
7.8,5,4.5,6.5,7,9,"High","Medium","Adequate",1,0,0.7475,12
6.4,4,3.3,4.4,9,8,"High","Medium","Poor",1,1,0.590833333333333,9
8.3,4,4.4,7.3,7,7,"High","High","Adequate",1,0,0.7,10
7.1,5,3.7,7.9,5,8,"High","Medium","Adequate",1,0,0.690833333333333,13
7.7,4,2.7,5.1,8,8,"High","Medium","Poor",1,1,0.609166666666667,10
10.5,5,4.2,6.7,9,6,"High","High","Adequate",1,1,0.825,7
6.2,4,2.7,5.9,8,10,"High","Medium","Poor",1,1,0.559166666666667,12
8.7,5,3.5,7.5,9,9,"High","High","Adequate",1,1,0.735833333333333,10
6.3,5,1.4,6.1,8,9,"High","Medium","Adequate",1,1,0.568333333333333,11
8.3,4,2.6,6.8,8,10,"High","High","Adequate",1,1,0.625,12
7.3,4,3.5,7.7,4,10,"High","Medium","Adequate",1,0,0.629166666666667,16
7.2,4,3.6,4.3,10,7,"High","Medium","Poor",1,1,0.63,7
7.5,4,3.2,5.7,9,7,"High","Medium","Poor",1,1,0.623333333333333,8
8,4,3.3,7.1,8,9,"High","High","Adequate",1,1,0.644166666666667,11
7.5,4,3,9,6,10,"High","Medium","Good",1,0,0.615,14
6.6,5,1.9,7.2,4,9,"High","Medium","Adequate",1,0,0.599166666666667,15
6.5,4,3.1,7,6,10,"High","Medium","Adequate",1,0,0.585833333333333,14
8.4,4,4.2,4.3,10,5,"High","High","Poor",1,1,0.695,5
7,4,2,8.3,6,10,"High","Medium","Good",1,0,0.556666666666667,14
9.2,4,4.1,6.8,10,9,"High","High","Adequate",1,1,0.7175,9
6.1,4,3.2,6.6,7,9,"High","Medium","Adequate",1,0,0.576666666666667,12
7.1,4,3.4,3.8,10,5,"High","Medium","Poor",1,1,0.618333333333333,5
7.2,4,2.7,6.1,8,9,"High","Medium","Adequate",1,1,0.5925,11
8.4,4,4.4,5.8,8,6,"High","High","Poor",1,1,0.703333333333333,8
10.2,5,3.8,5.3,10,6,"High","High","Poor",1,1,0.798333333333333,6
6.6,4,2,4.2,7,8,"High","Medium","Poor",1,0,0.543333333333333,11
9.2,5,2,6.7,9,8,"High","High","Adequate",1,1,0.69,9
7.9,5,1.8,7,6,9,"High","Medium","Adequate",1,0,0.638333333333333,13
7.5,5,2.8,7.5,6,10,"High","Medium","Adequate",1,0,0.666666666666667,14
6.4,4,3,6.2,7,9,"High","Medium","Adequate",1,0,0.578333333333333,12
7.5,4,2.2,7,6,9,"High","Medium","Adequate",1,0,0.581666666666667,13
6.7,5,2,6.9,6,10,"High","Medium","Adequate",1,0,0.606666666666667,14
7.4,4,2.1,7.2,6,10,"High","Medium","Adequate",1,0,0.574166666666667,14
6.7,5,1.8,4.8,9,7,"High","Medium","Poor",1,1,0.598333333333333,8
6.1,5,2.7,6,7,9,"High","Medium","Adequate",1,0,0.615833333333333,12
7.7,4,3,10,6,10,"High","Medium","Good",1,0,0.621666666666667,14
8.7,4,4,7.2,7,8,"High","High","Adequate",1,0,0.696666666666667,11
9.1,5,4.5,6.9,8,8,"High","High","Adequate",1,1,0.790833333333333,10
6.3,4,2.6,4.8,8,9,"High","Medium","Poor",1,1,0.558333333333333,11
6.3,4,3.6,9.2,7,10,"High","Medium","Good",1,0,0.6,13
8.2,5,2.7,5.4,7,7,"High","High","Poor",1,0,0.685833333333333,10
7.7,4,3.9,5.8,8,8,"High","Medium","Poor",1,1,0.659166666666667,10
6.6,5,1.6,8.7,4,10,"High","Medium","Good",1,0,0.586666666666667,16
10.4,4,2.4,5.6,9,7,"High","High","Poor",1,1,0.686666666666667,8
7.5,5,2.2,6.8,7,10,"High","Medium","Adequate",1,0,0.641666666666667,13
7,4,1.7,7.3,7,8,"High","Medium","Adequate",1,0,0.544166666666667,11
7.5,4,3.4,6.9,8,9,"High","Medium","Adequate",1,1,0.631666666666667,11
9.5,5,5.4,6.6,9,8,"High","High","Adequate",1,1,0.841666666666667,9
8.1,4,3.7,9.7,3,10,"High","High","Good",1,0,0.664166666666667,17
6.5,4,1.3,8,6,10,"High","Medium","Good",1,0,0.510833333333333,14
7.2,4,3.6,4.4,10,6,"High","Medium","Poor",1,1,0.63,6
7.6,5,4.2,6.1,9,7,"High","Medium","Adequate",1,1,0.728333333333333,8
7.6,4,4.3,7.6,6,9,"High","Medium","Adequate",1,0,0.6725,13
6.8,5,1.8,8.9,6,10,"High","Medium","Good",1,0,0.601666666666667,14
8.7,4,4.6,6.7,9,9,"High","High","Adequate",1,1,0.721666666666667,10
7.9,5,3.3,7.6,5,10,"High","Medium","Adequate",1,0,0.700833333333333,15
7.1,4,1.9,8.2,6,10,"High","Medium","Good",1,0,0.555833333333333,14
7.7,5,3,7.8,6,10,"High","Medium","Adequate",1,0,0.681666666666667,14
6.5,5,3.7,7.2,6,10,"High","Medium","Adequate",1,0,0.670833333333333,14
8.3,4,4.2,8.9,5,10,"High","High","Good",1,0,0.691666666666667,15
7.6,4,3.1,5.8,8,7,"High","Medium","Poor",1,1,0.6225,9
7.6,5,3.3,5,10,7,"High","Medium","Poor",1,1,0.690833333333333,7
9.7,4,3.6,6.4,10,8,"High","High","Adequate",1,1,0.713333333333333,8
7,5,4,7.5,7,10,"High","Medium","Adequate",1,0,0.7,13
11.4,5,2.9,4.4,10,3,"High","High","Poor",1,1,0.800833333333333,3
7,5,3.5,5.7,8,8,"High","Medium","Poor",1,1,0.679166666666667,10
7.2,5,1.6,6.5,8,10,"High","Medium","Adequate",1,1,0.606666666666667,12
9.1,4,5.1,8.9,9,10,"High","High","Good",1,1,0.755833333333333,11
6.6,5,3.1,3.7,10,6,"High","Medium","Poor",1,1,0.649166666666667,6
11.1,5,4.8,8.2,5,8,"High","High","Good",1,0,0.87,13
10.3,4,2.9,7.5,7,10,"High","High","Adequate",1,0,0.704166666666667,13
6.8,5,2.3,6.4,8,9,"High","Medium","Adequate",1,1,0.6225,11
6.3,5,2.1,8,4,10,"High","Medium","Good",1,0,0.5975,16
6.2,5,2.2,4.9,8,7,"High","Medium","Poor",1,1,0.598333333333333,9
7.3,5,4,5.2,9,7,"High","Medium","Poor",1,1,0.71,8
7.9,5,3.3,6.9,8,9,"High","Medium","Adequate",1,1,0.700833333333333,11
7.9,4,1.6,4.7,9,6,"High","Medium","Poor",1,1,0.57,7
7.8,4,3.2,4.7,10,7,"High","Medium","Poor",1,1,0.633333333333333,7
7.5,5,4.5,8.1,8,9,"High","Medium","Good",1,1,0.7375,11
7.1,5,2,6,6,9,"High","Medium","Adequate",1,0,0.62,13
6.1,4,1.3,4.8,9,9,"High","Medium","Poor",1,1,0.4975,10
7.6,5,2.5,7.9,4,9,"High","Medium","Adequate",1,0,0.6575,15
6.4,4,2.3,7.6,5,9,"High","Medium","Adequate",1,0,0.549166666666667,14
10.1,4,2.2,6.1,9,8,"High","High","Adequate",1,1,0.668333333333333,9
6.3,4,1.9,8.9,3,10,"High","Medium","Good",1,0,0.529166666666667,17
7.2,4,3.9,6.4,8,6,"High","Medium","Adequate",1,1,0.6425,8
8.8,5,2.7,7.9,8,10,"High","High","Adequate",1,1,0.705833333333333,12
6.2,5,3.6,8.3,4,10,"High","Medium","Good",1,0,0.656666666666667,16
8.1,4,1.8,6.5,6,10,"High","High","Adequate",1,0,0.585,14
10.8,5,3.3,7.1,9,9,"High","High","Adequate",1,1,0.7975,10
9.6,4,4.6,4.2,10,5,"High","High","Poor",1,1,0.751666666666667,5
8.2,4,3.9,7.1,8,10,"High","High","Adequate",1,1,0.675833333333333,12
7.4,4,4.3,7.5,8,10,"High","Medium","Adequate",1,1,0.665833333333333,12
8.4,4,4.9,7.7,7,9,"High","High","Adequate",1,0,0.724166666666667,12
8,4,3.9,9.3,6,10,"High","High","Good",1,0,0.669166666666667,14
7.5,4,3.5,5.9,8,7,"High","Medium","Poor",1,1,0.635833333333333,9
7.6,4,3.6,5.5,8,6,"High","Medium","Poor",1,1,0.643333333333333,8
7.8,5,3.7,9.1,6,10,"High","Medium","Good",1,0,0.714166666666667,14
8.2,4,1.7,8.8,4,9,"High","High","Good",1,0,0.584166666666667,15
6.8,4,2.7,6,8,9,"High","Medium","Adequate",1,1,0.579166666666667,11
8.5,5,3.8,5,9,7,"High","High","Poor",1,1,0.741666666666667,8
9.3,4,4.4,7.4,7,8,"High","High","Adequate",1,0,0.733333333333333,11
8.8,4,5.3,6.1,10,7,"High","High","Adequate",1,1,0.754166666666667,7
8.1,4,4.2,5.7,10,7,"High","High","Poor",1,1,0.685,7
8.8,4,3,6.3,9,7,"High","High","Adequate",1,1,0.658333333333333,8
8.6,4,4.2,8.2,7,9,"High","High","Good",1,0,0.701666666666667,12
6.5,5,2.2,8.1,4,10,"High","Medium","Good",1,0,0.608333333333333,16
7.3,5,3.6,9.9,4,10,"High","Medium","Good",1,0,0.693333333333333,16
6.4,5,1.3,9.4,4,10,"High","Medium","Good",1,0,0.5675,16
8.7,5,1.9,8.2,6,10,"High","High","Good",1,0,0.669166666666667,14
9.3,4,3.4,6.3,6,7,"High","High","Adequate",1,0,0.691666666666667,11
6.7,4,2.1,8.1,7,10,"High","Medium","Good",1,0,0.550833333333333,13
6.7,5,1.6,6.3,8,9,"High","Medium","Adequate",1,1,0.59,11
7.8,5,1.9,8.5,3,10,"High","Medium","Good",1,0,0.639166666666667,17
6.5,5,2.1,7.7,4,10,"High","Medium","Adequate",1,0,0.604166666666667,16
8.4,5,2.6,6.2,9,8,"High","High","Adequate",1,1,0.688333333333333,9
8.3,5,4.6,8.4,6,9,"High","High","Good",1,0,0.768333333333333,13
7.1,5,2.3,6,7,7,"High","Medium","Adequate",1,0,0.6325,10
7.4,5,2.5,6.2,8,7,"High","Medium","Adequate",1,1,0.650833333333333,9
9.4,4,2.7,5,10,6,"High","High","Poor",1,1,0.665833333333333,6
10.6,4,5.6,6.4,10,7,"High","High","Adequate",1,1,0.826666666666667,7
7.9,5,4.2,7.9,6,10,"High","Medium","Adequate",1,0,0.738333333333333,14
8.4,5,4.6,7.9,8,10,"High","High","Adequate",1,1,0.771666666666667,12
7.1,4,1.8,5.6,7,10,"High","Medium","Poor",1,0,0.551666666666667,13
6.9,4,2.4,4.2,7,6,"High","Medium","Poor",1,0,0.57,9
7.2,5,2.8,5.2,8,8,"High","Medium","Poor",1,1,0.656666666666667,10
8.1,5,2.1,7.5,6,10,"High","High","Adequate",1,0,0.6575,14
9.5,4,4.6,6.8,7,5,"High","High","Adequate",1,1,0.748333333333333,8
7.5,4,3.2,5.8,8,8,"High","Medium","Poor",1,1,0.623333333333333,10
6.3,5,1.4,8.8,2,10,"High","Medium","Good",1,0,0.568333333333333,18
6.2,4,1.8,5.8,7,9,"High","Medium","Poor",1,0,0.521666666666667,12
7.6,5,2.5,7.9,4,10,"High","Medium","Adequate",1,0,0.6575,16
6.7,4,1.7,8.1,6,10,"High","Medium","Good",1,0,0.534166666666667,14
7.1,4,4,7.5,6,9,"High","Medium","Adequate",1,0,0.643333333333333,13
6.5,5,3.3,9,4,10,"High","Medium","Good",1,0,0.654166666666667,16
6.9,5,3.2,10,4,10,"High","Medium","Good",1,0,0.663333333333333,16
6.6,4,1.3,4.6,9,8,"High","Medium","Poor",1,1,0.514166666666667,9
8.9,4,5.2,6.5,10,7,"High","High","Adequate",1,1,0.753333333333333,7
8.6,4,2.7,7.9,7,10,"High","High","Adequate",1,0,0.639166666666667,13
6.9,4,3.8,8.9,4,10,"High","Medium","Good",1,0,0.628333333333333,16
7.9,4,3,5.9,8,9,"High","Medium","Poor",1,1,0.628333333333333,11
7.6,5,2.1,7.9,4,10,"High","Medium","Adequate",1,0,0.640833333333333,16
8.1,4,2.5,5.4,8,9,"High","High","Poor",1,1,0.614166666666667,11
7,4,1.5,8.5,5,10,"High","Medium","Good",1,0,0.535833333333333,15
9.5,5,3.4,7.7,7,9,"High","High","Adequate",1,0,0.758333333333333,12
7.5,4,2.6,8.1,5,9,"High","Medium","Good",1,0,0.598333333333333,14
6.8,4,2.7,9.2,4,10,"High","Medium","Good",1,0,0.579166666666667,16
6.8,5,2.3,7.2,8,10,"High","Medium","Adequate",1,1,0.6225,12
7.1,4,3.2,9.9,4,10,"High","Medium","Good",1,0,0.61,16
6.4,5,1.5,4,10,6,"High","Medium","Poor",1,1,0.575833333333333,6
8.4,4,5,7.7,7,10,"High","High","Adequate",1,0,0.728333333333333,13
8.5,5,4.4,6.1,9,8,"High","High","Adequate",1,1,0.766666666666667,9
6.5,5,2,6.7,7,10,"High","Medium","Adequate",1,0,0.6,13
6.6,4,2.4,5.5,7,7,"High","Medium","Poor",1,0,0.56,10
6.1,4,2.8,8.8,5,10,"High","Medium","Good",1,0,0.56,15
6.1,5,1.6,7.7,5,10,"High","Medium","Adequate",1,0,0.57,15
7.3,5,4.1,7,9,10,"High","Medium","Adequate",1,1,0.714166666666667,11
7,4,2.8,6.3,6,10,"High","Medium","Adequate",1,0,0.59,14
6.3,5,2.6,9.2,3,10,"High","Medium","Good",1,0,0.618333333333333,17
6.5,4,3.5,7.1,4,10,"High","Medium","Adequate",1,0,0.6025,16
7.6,5,3.8,4.8,9,8,"High","Medium","Poor",1,1,0.711666666666667,9
9.8,4,5.4,7.6,8,10,"High","High","Adequate",1,1,0.791666666666667,12
7.5,4,4,6.6,8,8,"High","Medium","Adequate",1,1,0.656666666666667,10
7.5,5,1.6,5,7,8,"High","Medium","Poor",1,0,0.616666666666667,11
6.3,4,3.2,9.2,6,10,"High","Medium","Good",1,0,0.583333333333333,14
6.3,5,1.3,5.7,7,8,"High","Medium","Poor",1,0,0.564166666666667,11
7.4,5,2.2,7.6,5,9,"High","Medium","Adequate",1,0,0.638333333333333,14
6.9,5,1.8,7.6,5,10,"High","Medium","Adequate",1,0,0.605,15
8.2,5,2.9,7,9,10,"High","High","Adequate",1,1,0.694166666666667,11
7.7,4,2.2,7.4,5,8,"High","Medium","Adequate",1,0,0.588333333333333,13
6.3,4,1.7,9.6,5,10,"High","Medium","Good",1,0,0.520833333333333,15
8.9,5,2.6,9.3,4,10,"High","High","Good",1,0,0.705,16
10.5,4,6.2,8.5,9,7,"High","High","Good",1,1,0.848333333333333,8
6.8,5,2.8,7.6,5,9,"High","Medium","Adequate",1,0,0.643333333333333,14
7.8,5,2.6,4.5,9,7,"High","Medium","Poor",1,1,0.668333333333333,8
8,5,4.2,5.2,10,7,"High","High","Poor",1,1,0.741666666666667,7
7.7,5,3.5,5.8,8,7,"High","Medium","Poor",1,1,0.7025,9
7.1,4,3.9,9,5,10,"High","Medium","Good",1,0,0.639166666666667,15
10.8,4,3.8,6.5,10,8,"High","High","Adequate",1,1,0.758333333333333,8
6.1,4,2.4,5.6,8,9,"High","Medium","Poor",1,1,0.543333333333333,11
7.5,4,3.9,9.1,6,9,"High","Medium","Good",1,0,0.6525,13
8.6,5,3,8.9,4,10,"High","High","Good",1,0,0.711666666666667,16
6.3,4,1.4,5.2,7,8,"High","Medium","Poor",1,0,0.508333333333333,11
6.9,5,4.1,6.7,7,9,"High","Medium","Adequate",1,0,0.700833333333333,12
8.4,4,4.2,9,6,9,"High","High","Good",1,0,0.695,13
8.6,5,5,8.3,8,8,"High","High","Good",1,1,0.795,10
7,4,3.7,7.1,5,10,"High","Medium","Adequate",1,0,0.6275,15
6.1,5,2.2,6.7,5,10,"High","Medium","Adequate",1,0,0.595,15
6.3,5,2.2,8.8,5,10,"High","Medium","Good",1,0,0.601666666666667,15
6.2,5,3.3,6,7,6,"High","Medium","Adequate",1,0,0.644166666666667,9
7.7,5,2.4,8.4,4,10,"High","Medium","Good",1,0,0.656666666666667,16
7.7,5,2.7,5.8,6,8,"High","Medium","Poor",1,0,0.669166666666667,12
8.4,5,2.1,5.2,7,7,"High","High","Poor",1,0,0.6675,10
7,4,3.1,8.3,7,10,"High","Medium","Good",1,0,0.6025,13
7.9,5,1.8,9.4,4,10,"High","Medium","Good",1,0,0.638333333333333,16
8,4,4,7.9,6,10,"High","High","Adequate",1,0,0.673333333333333,14
6.7,4,2.1,8.8,3,10,"High","Medium","Good",1,0,0.550833333333333,17
6.2,5,3.4,5,8,8,"High","Medium","Poor",1,1,0.648333333333333,10
6.9,4,3.9,8,6,10,"High","Medium","Good",1,0,0.6325,14
6.7,4,3.1,7.7,8,10,"High","Medium","Adequate",1,1,0.5925,12
8.5,5,3.9,6.3,8,7,"High","High","Adequate",1,1,0.745833333333333,9
9.5,5,2.2,7.6,6,8,"High","High","Adequate",1,0,0.708333333333333,12
7,5,3.7,4.3,9,7,"High","Medium","Poor",1,1,0.6875,8
7,4,3.4,7.1,8,10,"High","Medium","Adequate",1,1,0.615,12
6.8,4,4.1,8.7,4,9,"High","Medium","Good",1,0,0.6375,15
12,4,4.4,8.1,8,9,"High","High","Good",1,1,0.823333333333333,11
8.5,5,3.1,9,5,10,"High","High","Good",1,0,0.7125,15
6.1,4,2,7.1,6,10,"High","Medium","Adequate",1,0,0.526666666666667,14
6.1,4,3.4,7.8,7,10,"High","Medium","Adequate",1,0,0.585,13
6.1,4,2.6,6.6,7,10,"High","Medium","Adequate",1,0,0.551666666666667,13
6.8,5,3.8,8.4,7,10,"High","Medium","Good",1,0,0.685,13
6.8,5,3.2,7.3,7,10,"High","Medium","Adequate",1,0,0.66,13
9.1,4,4.3,7.7,7,10,"High","High","Adequate",1,0,0.7225,13
8.9,5,3.6,7.7,7,10,"High","High","Adequate",1,0,0.746666666666667,13
10,5,4.4,10,6,10,"High","High","Good",1,0,0.816666666666667,14
6.6,5,2.8,7.8,4,10,"High","Medium","Adequate",1,0,0.636666666666667,16
7.2,5,1.6,10,4,10,"High","Medium","Good",1,0,0.606666666666667,16
6.5,5,1.5,7,6,10,"High","Medium","Adequate",1,0,0.579166666666667,14
6.7,5,1.7,7.4,7,9,"High","Medium","Adequate",1,0,0.594166666666667,12
7.2,4,4.1,7.4,8,8,"High","Medium","Adequate",1,1,0.650833333333333,10
7.5,4,3.9,5.4,10,8,"High","Medium","Poor",1,1,0.6525,8
6.6,4,2.4,7.6,5,10,"High","Medium","Adequate",1,0,0.56,15
6.9,5,3.3,10,5,10,"High","Medium","Good",1,0,0.6675,15
8.9,4,4.7,6.1,8,6,"High","High","Adequate",1,1,0.7325,8
7.5,4,2.3,8.2,6,9,"High","Medium","Good",1,0,0.585833333333333,13
8.3,4,3.3,4.9,10,8,"High","High","Poor",1,1,0.654166666666667,8
7.8,5,2.6,5.9,9,9,"High","Medium","Poor",1,1,0.668333333333333,10
8.2,5,1.9,7.9,5,10,"High","High","Adequate",1,0,0.6525,15
10.5,5,5.9,9.3,7,10,"High","High","Good",1,0,0.895833333333333,13
6.6,5,3.6,6.3,8,8,"High","Medium","Adequate",1,1,0.67,10
7.4,5,4.1,4.6,9,8,"High","Medium","Poor",1,1,0.7175,9
6.2,5,1.4,7.3,4,10,"High","Medium","Adequate",1,0,0.565,16
6.4,4,2,6.5,6,9,"High","Medium","Adequate",1,0,0.536666666666667,13
9.2,4,3.1,7.6,7,10,"High","High","Adequate",1,0,0.675833333333333,13
8.7,5,3.4,5.5,9,7,"High","High","Poor",1,1,0.731666666666667,8
6.6,4,2.5,9.1,4,10,"High","Medium","Good",1,0,0.564166666666667,16
6.2,4,2.7,5.2,7,8,"High","Medium","Poor",1,0,0.559166666666667,11
10.6,5,6.2,8.1,9,10,"High","High","Good",1,1,0.911666666666667,11
9.6,4,2.1,8.5,5,9,"High","High","Good",1,0,0.6475,14
7.9,4,3.3,8,7,10,"High","Medium","Good",1,0,0.640833333333333,13
7.2,4,3.1,4.5,8,8,"High","Medium","Poor",1,1,0.609166666666667,10
6.6,4,1.9,8.2,5,10,"High","Medium","Good",1,0,0.539166666666667,15
9.5,5,3.9,5.1,10,7,"High","High","Poor",1,1,0.779166666666667,7
10,4,5.3,8.3,8,10,"High","High","Good",1,1,0.794166666666667,12
6.7,5,2.5,8.2,6,10,"High","Medium","Good",1,0,0.6275,14
7.4,5,3.9,5.3,7,7,"High","Medium","Poor",1,0,0.709166666666667,10
